"probe","logFC","AveExpr","t","P.Value","adj.P.Val"
"1454617_at",-1.22412766656394,8.6602459257477,-5.48302411199172,4.43117360161663e-06,0.000412736739468441
"1427683_at",1.80607854541795,5.12857826561255,5.46093424458631,4.73004477642558e-06,0.000435366835635858
"1452973_at",-1.0696817924932,10.1121941595419,-5.45965540878137,4.74795199633299e-06,0.000435590188792926
"1433920_at",1.0597348119129,6.38170680117281,5.45104774553005,4.87026008863778e-06,0.000442850000519461
"1448749_at",1.17465102733048,5.98157840738822,5.43340713929172,5.13085466845178e-06,0.000460969474904072
"1443088_at",1.37998678627299,5.92795038958979,5.42953959053919,5.18982615349484e-06,0.000464448060142088
"1453224_at",1.1749001626673,7.28006836427372,5.42565442660799,5.24974865238461e-06,0.000468849334596432
"1429693_at",1.09628621247796,5.46217655409313,5.40608638474471,5.56223609524868e-06,0.000493823641991753
"1450295_s_at",1.26075442392061,6.76266653660286,5.39885088748403,5.68243359319077e-06,0.000499577850850871
"1435188_at",1.82778416663194,5.31307692893962,5.38854559942361,5.85812327183103e-06,0.000509069783589309
"1429767_at",-1.10254781147588,5.76804387084377,-5.38052412976071,5.99862671486314e-06,0.000520277045128928
"1416431_at",2.1517950733612,6.66868353210497,5.36719405041744,6.23960355669195e-06,0.000536023542876883
"1449702_at",1.77895813838977,8.02059537982728,5.35934968847578,6.38590827408873e-06,0.000542393312748919
"1441060_at",-1.79154585904457,3.60070096192982,-5.34174533223753,6.72684541816631e-06,0.000568141301881496
"1416926_at",1.37078597988494,11.3069552790836,5.32689925623301,7.02845897431108e-06,0.000592505660187671
"1435294_at",-1.40793982066129,3.03306234670221,-5.32127408649561,7.14623688026265e-06,0.000600190744016249
"1441727_s_at",-1.02976618922821,5.70474815366029,-5.30777895244628,7.43689346305834e-06,0.000618840096083753
"1416041_at",1.05586594811883,10.2428235962345,5.29819434045288,7.65046787369411e-06,0.000633491307993699
"1415941_s_at",1.80676871454664,8.21108457501104,5.29061985089763,7.82357455813486e-06,0.000645112841598422
"1418409_at",-1.39104013756142,3.82526449080673,-5.23576182059735,9.19964500316632e-06,0.00071794677846537
"1439167_at",-1.34280046130679,5.26771057094284,-5.22802164389417,9.41233833490684e-06,0.000729391531344731
"1432746_at",-1.22708020491529,5.09965548173996,-5.22475732411928,9.50350346782131e-06,0.000733962008820796
"1445008_at",1.0421853564453,4.93259488856771,5.22474444290104,9.50386495091783e-06,0.000733962008820796
"1419208_at",1.23516753383559,6.07490239108155,5.21338905440969,9.82792518107328e-06,0.00075382526121018
"1421811_at",2.31068106563894,6.02556309736377,5.2040507496195,1.01026649784577e-05,0.000772271683378679
"1448029_at",-1.10423881658268,6.91790051180321,-5.19890868865431,1.02572053054042e-05,0.000781436176484858
"1458049_at",-1.30399252837626,6.23599953314841,-5.19613721570635,1.03414752460894e-05,0.000781798229097864
"1439071_at",1.01655336948985,6.56491636475948,5.19608647629918,1.03430244579979e-05,0.000781798229097864
"1444820_at",1.44599420373339,5.53515194938693,5.18273947948386,1.07586889398426e-05,0.000803357003105694
"1442051_at",1.22370313360436,8.36580619716731,5.16913447661676,1.11995361086969e-05,0.000825343591565916
"1423691_x_at",1.29535622274041,11.1702097147718,5.16688145943465,1.12742602478332e-05,0.000826797416971582
"1443897_at",2.36994063997565,5.77548269137875,5.16008855409515,1.15025776328934e-05,0.000835279276351615
"1431339_a_at",1.03912261059373,8.90266638221379,5.15332104763294,1.17346249423875e-05,0.000842744139373597
"1445381_at",1.19565145730781,5.83766816111107,5.14625568274788,1.19818658979044e-05,0.000856409086943558
"1425868_at",1.9074622521835,4.91935795941778,5.12980072283749,1.25779949179899e-05,0.000894763641634484
"1442988_at",1.44282621104212,4.81563504375307,5.11657363646647,1.30785435504743e-05,0.000921649051046784
"1459961_a_at",1.05019685956549,6.550639505196,5.09739388311883,1.38398181398852e-05,0.000963255614084821
"1458079_at",-1.03946163826835,5.68557029043905,-5.09230515552845,1.40491044471482e-05,0.000972741575856413
"1451491_at",-1.59841565338715,3.6965194235043,-5.08611568663794,1.43079152074378e-05,0.000983690981357704
"1435905_at",-1.00806861731317,4.86199916993048,-5.07230433525017,1.49026820227014e-05,0.00101529586390612
"1435664_at",-1.01941088735433,5.84707112198004,-5.05838833015615,1.55268579659418e-05,0.00103591245728098
"1419477_at",-1.54564298958579,6.19003858552423,-5.05532666489959,1.56676393279102e-05,0.00104376100639302
"1444266_at",-1.1465655404475,5.79055989534049,-5.05366241684583,1.57446971844157e-05,0.00104580498927
"1422589_at",-1.54321614960309,3.68732394849212,-5.04876113612243,1.59738348503589e-05,0.00105326889705561
"1441498_at",-1.05871515782448,5.05240606020884,-5.04073819339412,1.6356098931094e-05,0.0010708541608144
"1436655_at",-1.07566043684893,5.14636052141229,-5.04067284563349,1.63592496131155e-05,0.0010708541608144
"1427537_at",1.06494924406138,7.89227414716005,5.03092035423701,1.68362947916016e-05,0.00108943146541754
"1428518_at",1.55619848426248,5.48151216790341,5.02439361389899,1.71632608150284e-05,0.00110741090989785
"1433205_at",1.55453940825548,6.72649313874995,5.017142617313,1.75339250745844e-05,0.00111699227429662
"1458916_at",-1.31104119129913,4.33354096676933,-5.01131225441141,1.78377377532675e-05,0.00113309832452129
"1453776_at",-1.59910770207108,3.50976171529899,-4.99721416116661,1.85941936364018e-05,0.00116636540639132
"1429343_at",-1.8073810154769,4.77347866851816,-4.99029926197108,1.89768069558929e-05,0.00117726680951544
"1442336_at",1.91107452324111,4.9905935359837,4.97188520873351,2.00343169225431e-05,0.00121721975354297
"1448568_a_at",1.06388729300375,9.98435531147656,4.97008480278428,2.01408075928227e-05,0.00122092817640309
"1424515_at",-1.30107808696273,5.03288359810714,-4.95912214407122,2.08014876198538e-05,0.0012508905241907
"1451946_a_at",1.89192323059944,3.5604083142969,4.95855905187846,2.08359991690205e-05,0.00125129746807189
"1427422_at",1.39675457472361,7.48637524373956,4.95342222790866,2.11534724527057e-05,0.00126698905855177
"1445379_at",-1.37490789789949,5.74562117281361,-4.94910824033175,2.14238045355103e-05,0.00127212012130088
"1428748_at",-1.2181069996509,5.79576551908101,-4.94349200270059,2.17808942817941e-05,0.00128578548822408
"1435989_x_at",1.26223198534393,11.1464820067372,4.94015976056744,2.1995554605945e-05,0.00129337875916913
"1459293_at",-1.20137784292936,6.0394304378351,-4.92905041831514,2.27265191457899e-05,0.00131408812819778
"1428066_at",1.43618269813762,5.09771425377478,4.92829860456208,2.27768499559277e-05,0.00131531204847925
"1453851_a_at",1.1344292712999,9.43468422367639,4.92659832196513,2.28910858502203e-05,0.00131853239199334
"1421863_at",-1.38892389697545,4.18695848120049,-4.91711345063996,2.35388692653681e-05,0.00134383106675616
"1455980_a_at",1.2991792881706,4.48495761768321,4.91356465033989,2.37858960701436e-05,0.00135109281947046
"1417601_at",1.23783638425988,6.97205158820879,4.90270727527351,2.45577746169278e-05,0.00138104593290014
"1420073_s_at",1.34848205875688,2.53315032631671,4.90270155153707,2.45581880265606e-05,0.00138104593290014
"1433451_at",1.80944999593852,4.98651121282359,4.89989596423069,2.47616625843634e-05,0.0013890245574843
"1446618_at",-1.15466027103428,5.49175187127043,-4.8972328473045,2.49563540185558e-05,0.00139214809853096
"1443244_at",-1.22716257694587,4.68050613962676,-4.89702406405522,2.49716815971164e-05,0.00139214809853096
"1436791_at",-1.12836799641163,4.36997618706946,-4.88917506189789,2.55547431063069e-05,0.00141416499243871
"1442340_x_at",2.39406273862406,5.37273372381108,4.88745114205518,2.56846048206267e-05,0.00141613858437052
"1418675_at",1.56575951469575,5.01370337971422,4.88699840380947,2.57188178532565e-05,0.00141629353357719
"1456677_at",1.13150927166013,5.79587589275912,4.86307693682512,2.75924212306749e-05,0.0014832488556909
"1430502_at",-1.40054824749555,3.90508208899236,-4.85190818590125,2.85130180302182e-05,0.00151290073668338
"1424943_at",-2.05837078822518,6.97717812314353,-4.81935627533889,3.1373760154047e-05,0.00162083385648073
"1420710_at",1.26554510700515,5.02951160783492,4.81555406026008,3.17259628696686e-05,0.00163318755995247
"1420647_a_at",1.19861270120882,11.3151646554336,4.79840864733558,3.33635319860261e-05,0.00169308587928012
"1435455_at",1.27948726592724,5.88789808994834,4.79104109695202,3.40927225110323e-05,0.00170467392236149
"1422474_at",1.3440124700752,7.36530676368392,4.77893076055759,3.53258310294943e-05,0.00175853234576294
"1456467_s_at",-1.10021326009508,4.58147986363482,-4.7769217572355,3.55346293843327e-05,0.00176308836068514
"1426599_a_at",1.02125051208246,7.65869478351183,4.77266329914511,3.59812728295457e-05,0.00177354249823535
"1440615_at",1.06545715250027,5.18898757373454,4.74319540159065,3.92283120384987e-05,0.00190036101100787
"1435541_at",1.00829337685517,6.4198677645698,4.74047672852714,3.95421325169324e-05,0.001911457361893
"1422473_at",1.20575890899587,6.93125057286741,4.73432922143722,4.02609553697151e-05,0.00192856592463302
"1436447_at",-1.17531691768399,5.17635705309463,-4.73416016364123,4.02809051019779e-05,0.00192856592463302
"1439622_at",-1.3683279834133,5.96098503530557,-4.72339303334263,4.15718777007684e-05,0.00197986616281136
"1426652_at",1.19430580011568,3.73135580495085,4.71554906649766,4.25381056411735e-05,0.00201661262000999
"1438880_at",-1.84266712221805,3.41804530310131,-4.70890818818279,4.33735102441667e-05,0.00203769654741892
"1418674_at",1.06073946477699,6.91168514914816,4.70690980743691,4.36280688397624e-05,0.00204752292689087
"1458627_at",-1.5109808517887,3.9047512286995,-4.7064964478895,4.36809080798885e-05,0.0020478717622776
"1446433_at",-1.11597304572062,5.73523433745803,-4.70412442887836,4.39853486619897e-05,0.00205360580745797
"1453429_at",1.22209418224848,5.66695396817574,4.6997919088796,4.45468500059371e-05,0.00207380726531417
"1441855_x_at",1.18048569796022,8.24738567586792,4.69809237059158,4.47690471607376e-05,0.00207989422779622
"1442054_at",-1.40923762074453,4.06454069367247,-4.69475138487762,4.5209052700812e-05,0.00209740521027584
"1420249_s_at",1.13580556339641,7.56027593944762,4.68892224289077,4.59870291713876e-05,0.0021142313992444
"1419146_a_at",1.56977714214885,7.47122518853999,4.67212762683611,4.83034182828353e-05,0.00218728159435156
"1447046_at",1.03180871345914,5.20336058926825,4.66548682543919,4.92509033682565e-05,0.00221683133015143
"1434629_at",-1.26495053705389,4.72083254065793,-4.65686221038584,5.05089519573401e-05,0.00225760868563566
"1442269_at",-1.68772139437693,3.2153247739429,-4.63502209013918,5.38387972216406e-05,0.00236434624488141
"1434777_at",-1.39964028670397,5.73407098105015,-4.63305055446951,5.41498706105694e-05,0.00237338514519659
"1453573_at",1.31771796401679,4.4104681099276,4.6197935934335,5.62882802337116e-05,0.00244572035339174
"1457184_at",1.57426378954347,3.48403648390735,4.6107420808864,5.77961269425272e-05,0.00249441447008126
"1439634_at",-1.19641670864962,5.5342477806238,-4.60990758080006,5.79371381060665e-05,0.00249674320715757
"1449360_at",1.37252726192721,6.400040773754,4.60541760658937,5.8701702709466e-05,0.0025184437785068
"1460732_a_at",1.11360566358099,7.56477292628172,4.59959117561587,5.97087407016735e-05,0.00254042492407973
"1453374_at",1.28127765960727,5.66363017890732,4.59651851760003,6.02466814366307e-05,0.00254984663660706
"1453202_at",1.38825350914167,4.02531964164439,4.59573067620737,6.0385382002439e-05,0.00255003849596629
"1455769_at",-1.39763817521356,3.13526164652892,-4.57885112656909,6.343409867433e-05,0.00264658950931239
"1419532_at",1.55891972626975,5.3261492208332,4.57727896386226,6.37256889823761e-05,0.00265627754047518
"1458144_at",-1.11913238024184,4.83953946446725,-4.57656833056674,6.38579253224464e-05,0.0026593317543561
"1446210_at",1.29798004592391,5.45374369681146,4.57112748600135,6.48794029103559e-05,0.00269108743135597
"1456002_at",-1.4442813188142,1.78190809042,-4.55846907438289,6.73188648630468e-05,0.00277020814250755
"1422452_at",1.29433631279137,9.37385583668198,4.55756842218398,6.74958493444497e-05,0.00277495925367733
"1432157_at",1.00817932368666,3.79906288912349,4.53800266788838,7.14562195100655e-05,0.00290599364844316
"1457824_at",2.312011777033,5.42177685709211,4.53087087216452,7.29561889748262e-05,0.00295367780875551
"1445676_at",-1.0347768104314,5.29422668728425,-4.51670023139063,7.60295017565738e-05,0.00304611320196148
"1440669_at",-1.32675315086881,4.74363535523651,-4.50618277131012,7.83928789368999e-05,0.00309499178770795
"1431830_at",-1.45142042101471,4.27093389779435,-4.48087893873428,8.43802928999886e-05,0.00324564668601731
"1440163_at",-1.01297420047339,4.36690400361092,-4.47464725082243,8.59228159115694e-05,0.003278409583158
"1438660_at",1.03357213060983,6.3073155062784,4.47365609068317,8.61707093496039e-05,0.00328241990065582
"1421426_at",1.29205290132571,3.74612512533433,4.46738891258582,8.77545840891786e-05,0.00332310621075234
"1438814_at",1.02943517032827,6.73091208130276,4.46054419855029,8.95172569773675e-05,0.00337004825286832
"1442436_at",-1.54572415515605,4.03162974349812,-4.45081911008491,9.20819353395076e-05,0.00344769414791565
"1444364_at",-1.3016255052743,3.49124998444717,-4.45045045781395,9.21805688043442e-05,0.00344769414791565
"1439998_at",1.03234912181291,6.88239396145836,4.44324551003746,9.41293271220913e-05,0.00349405844538227
"1430826_s_at",1.87804164493146,4.89686565255595,4.44098131973445,9.4750086744256e-05,0.00350559775410393
"1431372_at",1.14307985517146,4.26611699712787,4.43686810459528,9.58881326984561e-05,0.00353610030485124
"1441519_at",2.09610065693601,3.03430741113815,4.43563527016497,9.62318528990405e-05,0.00353912719899625
"1424923_at",1.30042127192744,7.88990158420586,4.43385898831653,9.67292271063763e-05,0.00355259354374974
"1440281_at",-1.07258545052723,4.89428069049448,-4.43311466701679,9.69383966502366e-05,0.00355737886682044
"1457823_at",2.19475863544887,5.29561288594874,4.42997317262929,9.78261475897805e-05,0.00357831069135985
"1438239_at",1.13516608994521,5.73238907087071,4.41724857480345,0.000101504733074068,0.00367831721442899
"1457953_at",-1.44201554658244,3.63835220303522,-4.41570777159295,0.000101959325378673,0.00367877402712283
"1445757_at",-1.44302318168599,3.47749256776133,-4.4081995947376,0.000104203394841069,0.00373425172223732
"1453831_at",1.18269691533241,3.2669801436942,4.40792561933413,0.000104286196006682,0.00373425172223732
"1418156_at",1.97928794465384,5.13610881939922,4.40664422268227,0.000104674323264752,0.00374082143705513
"1436808_x_at",1.4667480944916,4.79562048326896,4.40022872216936,0.000106639057545676,0.00379079552497081
"1425979_a_at",1.0197084009288,6.99814677586524,4.39537858560232,0.000108148493310784,0.00383459528051076
"1419394_s_at",1.94538857041922,7.32040840680059,4.38184657197357,0.000112472104360362,0.00393835743692291
"1420444_at",-2.16623251214862,3.71792054924115,-4.37679364894363,0.000114129873199459,0.00397787589734837
"1442700_at",1.4231629412512,6.18726989210988,4.36795574433704,0.000117087505414701,0.00404834627431069
"1458863_at",-1.08822490970347,4.82379482970771,-4.36597067052578,0.000117762132282448,0.00406364952415507
"1453204_at",-1.15637180912215,4.07509272604912,-4.36338551531962,0.000118646440625551,0.00407901581044615
"1447567_at",-1.10279936491419,4.07061395015229,-4.349919327507,0.000123359709058394,0.00420532595483191
"1416160_at",-1.02022578196815,4.67190170656153,-4.34752702292854,0.000124216115282172,0.00422812906818206
"1429657_at",2.11723677658636,4.7963550165509,4.33676062500128,0.000128143348687515,0.00431620102252098
"1458134_at",-1.34841893463562,4.94575949447978,-4.33433516751133,0.000129044812773333,0.00433324853000673
"1439680_at",-1.26998551766821,4.32628839709886,-4.33186241836219,0.000129970281423584,0.0043582079274982
"1419706_a_at",1.85180494676264,6.96560790387247,4.33071867392334,0.000130400554800505,0.0043629046157697
"1460368_at",1.1006413150032,4.67607622361271,4.32978957838351,0.000130751110003927,0.00437139052059832
"1417391_a_at",-1.27349026908434,4.61016430867809,-4.31855235922285,0.000135065184442278,0.00447253855358824
"1454521_at",1.01331095408167,4.5679465055377,4.31287556642164,0.000137297526928219,0.00451659792997055
"1449824_at",1.11607511423908,9.19990788942228,4.3106897050938,0.000138166745135496,0.00453857128358047
"1439948_at",-1.22025768383621,4.23945660320982,-4.30160440019682,0.000141837966107267,0.00460694693824278
"1438081_at",-1.08564586563274,7.29218469782744,-4.29909184309972,0.000142870082531172,0.0046323390310844
"1426818_at",-1.07244037554344,5.35641872318569,-4.2949392213732,0.000144592133426483,0.00466803851801561
"1446254_at",-1.42673214127459,4.52537055963473,-4.28717156507473,0.000147868305810994,0.00475339163248868
"1458314_at",-1.76262185922885,3.0735135195246,-4.28650185642888,0.000148154165359852,0.00475918875491073
"1438552_x_at",1.50234558756983,4.23846888766396,4.27029678259611,0.000155239296020144,0.00490469557480742
"1421425_a_at",-1.28019896132931,4.91311113995498,-4.268734396178,0.000155939758051853,0.00491820911041723
"1456696_x_at",-1.01015599630886,4.97235101061776,-4.2618194349648,0.000159077433388101,0.00498925683117992
"1438194_at",-2.52936054394347,6.5607447973736,-4.26084026095175,0.000159526723647171,0.00499293182734979
"1439654_at",-1.42496010677893,3.07574952572733,-4.24929348848575,0.000164919944695488,0.00512262701495263
"1452766_at",-1.07988604549366,5.25366897482948,-4.24609911362058,0.000166443350617332,0.00515574282705514
"1440624_at",-1.15468861652761,4.19287736798508,-4.23703448547196,0.000170842011777397,0.0052265220866068
"1421679_a_at",1.0392106155987,8.53541307191783,4.22980524883316,0.000174431751315823,0.00531557190276684
"1441141_at",-1.17615127670844,5.27395247475072,-4.22700558823832,0.000175841768463749,0.00533690417192703
"1439940_at",-1.48973866442029,4.45599258942973,-4.21729928767187,0.000180817498656976,0.00543084967583279
"1440342_at",1.60483881712329,3.76401868907536,4.2140304014405,0.000182524159892175,0.00545890062022348
"1437056_x_at",1.50423701937796,3.60173072406345,4.21257484318845,0.000183289178416802,0.00547814793623338
"1418729_at",1.31697198054443,5.28516427882667,4.21102922463695,0.000184104979288054,0.00549260416127602
"1443004_at",1.78548912409372,3.56470389468983,4.20801899771617,0.000185704073131513,0.00552492061525245
"1444010_at",1.16166521179717,5.98608271074242,4.20313460591071,0.000188327833855838,0.00557334228000797
"1416560_at",-1.11903478786146,5.41514571141858,-4.19600233287754,0.000192224608703293,0.00565526554280966
"1428016_a_at",1.01288031200392,6.29588266878739,4.19436904725902,0.000193128048781591,0.00567735303189641
"1420380_at",1.99283348781306,5.09879389451104,4.19419037529285,0.000193227132523913,0.00567735303189641
"1460135_at",-1.96309494958367,3.75909248572583,-4.18606026388142,0.000197788938224647,0.00577003810017452
"1424638_at",1.3348791236513,10.6780051198643,4.18065534421941,0.000200879978248001,0.00583755663592984
"1431605_at",1.53568006502132,1.84244200221262,4.17864495326845,0.000202041766758235,0.00586376172623111
"1444418_at",1.34328979367429,3.86192659539864,4.17675224772842,0.000203141572320882,0.00588962524326779
"1457113_at",1.39875970962538,3.70021210103584,4.16604229660893,0.000209476458407706,0.00603420276708956
"1438796_at",1.51669723897489,3.62823171841292,4.15772989994937,0.000214526455858539,0.00614308424487364
"1449005_at",1.22981773649724,4.12634190845974,4.1570191550122,0.000214963754464179,0.00615170069168079
"1441852_x_at",1.15001869360216,3.79588564877292,4.14258883646309,0.000224033792370373,0.00633886328086335
"1425452_s_at",1.76743522211559,4.24420195733744,4.13742857223271,0.000227367498964671,0.00640506031905411
"1446751_s_at",1.23927479041166,3.80018824271128,4.1364050699266,0.000228034474776716,0.00641583458946019
"1453811_at",1.27674916058229,4.4251514298878,4.13264199942005,0.000230503255514803,0.00645709771861685
"1447152_at",-1.25059538586367,3.24883517621417,-4.1140459389939,0.000243093269794681,0.00670976105324963
"1445270_at",-1.32106511201202,3.83577219561132,-4.11227682690406,0.000244325544806116,0.00673141502522946
"1457489_at",1.2687631365185,5.51133799540674,4.11140685928629,0.000244933764524951,0.00673597889316353
"1460302_at",1.46633361005484,5.29111731451907,4.11111292315089,0.000245139599080859,0.00673738029137467
"1438102_at",-1.31340626160228,2.22146197673345,-4.1091100309604,0.000246546684504296,0.0067636873587763
"1447346_s_at",1.33586293266924,4.69149438218022,4.10884227406963,0.00024673538976105,0.00676474943076786
"1438377_x_at",-1.12508162626001,5.88693889361515,-4.10029952609609,0.000252830875409003,0.0068941507326611
"1460374_at",1.62193447746949,3.70578732062836,4.09269270707312,0.000258382585661389,0.00700740408653897
"1425375_at",-1.50322265377168,2.4591440957417,-4.07372393788508,0.000272752102755748,0.00725745875303068
"1454902_at",-1.3645915461548,4.57322464751531,-4.07278116751426,0.000273486345303284,0.00727270498792654
"1446759_at",-1.11362353041193,3.06721282125015,-4.07224863401997,0.00027390194489572,0.00727517763059004
"1422271_at",1.22515957281539,4.17209460240491,4.07167570099824,0.000274349763756111,0.00728099388498866
"1457017_at",-1.29212298233206,4.18610532722711,-4.06569611030764,0.000279066564721039,0.00737759738305016
"1457889_at",-1.13276819803776,5.01022525304408,-4.06153237820698,0.000282397790198024,0.00743949926151932
"1444320_at",-1.19849962952226,4.25252773763822,-4.06015402688622,0.000283509104598102,0.00745136604107169
"1446815_at",-1.02883116187788,4.11709552812863,-4.05807660586245,0.000285192147893554,0.00745779782902273
"1443379_at",-1.166045378297,3.97314561467558,-4.04491479896962,0.000296084892363225,0.00767014631273625
"1435109_at",-1.13406545112203,4.67766142169122,-4.02748032628319,0.000311142571238665,0.00791403501055875
"1449152_at",1.36734493375309,4.57481088043627,4.01248448408843,0.000324691423011033,0.00817377336299879
"1441042_at",-1.20274732713134,5.51024780438216,-4.01136087135143,0.000325729541039733,0.00818881161116667
"1456463_at",1.02909322094124,4.65093122883017,4.00206500903646,0.00033444351570746,0.00836591070544768
"1425303_at",1.35019699191428,7.85169910753151,3.99916819789716,0.000337205284140308,0.00841196611063712
"1430337_at",-1.24451659028573,4.04966511946389,-3.99904836122144,0.000337320013310908,0.00841196611063712
"1418424_at",1.22589794461967,4.6326830482664,3.99437996515018,0.000341819263509289,0.00849724094163088
"1442119_at",-1.27662656401666,3.85178695106504,-3.99180948719695,0.00034432159774394,0.00853255405486233
"1437052_s_at",1.52583745941191,4.39383708908834,3.985666202772,0.000350374783482897,0.00863551452907349
"1427566_at",1.29083137827047,4.25639295583919,3.97981495516096,0.000356236862237127,0.00872751530687095
"1441602_at",1.70039419505657,4.17812784156581,3.97734893348881,0.000358736060598533,0.00877405372508375
"1430353_at",1.14892377351386,3.48076166687334,3.97273632425212,0.000363456802635479,0.00886528677009359
"1430470_at",-1.69006606717988,3.75719289391184,-3.97236237027416,0.000363842172267649,0.00886528677009359
"1448471_a_at",1.08420485110083,7.21204645774074,3.96906689097253,0.000367255558805715,0.00892434965393134
"1452413_at",1.1914012597381,5.08118515997887,3.96780173866219,0.000368574270520848,0.00894675359244391
"1444569_at",-1.34395255835708,3.74892169220427,-3.96650343570221,0.000369932345560129,0.00897488903556071
"1434673_at",1.23101568543117,2.46051052251299,3.95387886845078,0.000383395598740989,0.00922706771548418
"1434952_at",-1.37502722001385,4.8777945533753,-3.94838697980512,0.000389400615310146,0.00933337786396089
"1429782_at",-1.2167508035964,4.58122511197356,-3.94426643794227,0.000393966367110373,0.00938630592870837
"1451627_a_at",-2.58926712225461,5.83664232479796,-3.93925014540591,0.000399595240446842,0.0094794877842487
"1415776_at",-1.03435493312333,10.3499858120829,-3.93909631550294,0.000399769090832599,0.0094794877842487
"1420363_at",-1.28228660524364,4.99959683894153,-3.90865970558031,0.000435659548920603,0.0100659228052603
"1441213_at",-1.25379397119315,4.71196462259535,-3.86792436283252,0.000488648241808744,0.0109535409313202
"1421134_at",1.29315389565214,4.44116430832315,3.85113918901499,0.000512265290225333,0.011330886147353
"1442760_x_at",1.02389468829868,4.72429334623932,3.84377372555928,0.000522976289336567,0.0115142507344451
"1452569_at",-1.20293620805215,3.8406372645537,-3.84277866115615,0.000524439953066806,0.0115266892413577
"1443858_at",-1.00458582597155,4.81121405487159,-3.82804700442277,0.0005465814943045,0.0118859074130315
"1439744_at",-1.33746823808232,3.52012847718776,-3.82568759295171,0.000550211206439205,0.0119303248180839
"1453410_at",1.71583636175337,4.77582740819807,3.81860625542275,0.000561246575140878,0.0121184612250061
"1423170_at",1.53056663036744,4.50904763115907,3.81749047002714,0.000563004918368964,0.0121391099651257
"1441887_x_at",1.09956102991655,4.42485027060049,3.81444174911813,0.000567836717697766,0.0122185132656903
"1441592_at",1.19325080594182,5.78263819083294,3.8137740662561,0.000568900276693949,0.0122297289700542
"1416646_at",1.30084243950895,3.88025231721165,3.8066065822248,0.000580440234236164,0.0124304059849408
"1416855_at",-1.38483898543666,6.15343450272362,-3.80523807249156,0.000582669343529284,0.0124603935810878
"1438817_at",-1.18232237281999,4.22582068287679,-3.80120634276922,0.000589284985140173,0.0125601805835572
"1428057_a_at",-1.27355636885279,4.94463202393298,-3.79922839924074,0.000592557243843245,0.0126001528781585
"1444229_at",-1.12896581435944,4.3063526207769,-3.79900201458028,0.000592932894235537,0.0126021990871428
"1435425_at",-1.05815049776229,4.75762865297367,-3.79517813656808,0.000599313143366654,0.0127138391716743
"1447921_at",1.22721832171386,4.15386503570238,3.79455114882302,0.000600365643103262,0.0127241968372181
"1459780_at",-1.17269051740085,1.58415926048722,-3.79363511291416,0.000601906589499311,0.0127329217134186
"1453864_at",-1.07598968555596,4.29032921638606,-3.78394833861174,0.000618438810502435,0.0129610635652743
"1445848_at",1.39128511826864,3.48011499505322,3.77823011623609,0.000628404367194353,0.0131211413726076
"1423981_x_at",1.03109319869179,5.83234502006427,3.77161856789794,0.000640121472921276,0.0133164753460436
"1450297_at",1.62676376301947,3.98134718338868,3.76818509276534,0.000646289845653657,0.0134262175627939
"1448756_at",1.89346931594206,7.12334940945763,3.76432602561214,0.000653291778453721,0.0135280589991007
"1433241_at",-1.34711593298548,3.74910996470144,-3.76283082435521,0.00065602445726524,0.0135675452084663
"1443513_at",-1.07199470849508,5.18516394280454,-3.7547156975649,0.00067105078750787,0.0137287070671784
"1445927_at",1.11769056419968,3.59419000204438,3.75349649780478,0.000673337015140383,0.013735039674286
"1419764_at",1.81547538547907,4.31243872253158,3.74839154716263,0.000682992204947931,0.0138755096555661
"1437270_a_at",1.1086897754861,4.2069871103732,3.73819094100606,0.000702689505370488,0.0141194853067103
"1440873_at",-1.27647941271908,5.20712711269952,-3.73253999200084,0.000713837782108451,0.0142707437104935
"1438558_x_at",1.10912071202682,6.62417875863654,3.73115431357152,0.000716597580435365,0.0143005608297413
"1429843_at",1.13685274038316,4.50602217247372,3.72936288285062,0.000720180857191625,0.0143593619983198
"1419134_at",-1.04978043151342,6.64989001235422,-3.7290652404425,0.000720777893945176,0.0143649155080961
"1426597_s_at",1.27298527084533,4.19290552343295,3.72870669953209,0.000721497724273289,0.0143665646191831
"1418657_at",-1.00946945293491,5.52163292318882,-3.71773503292315,0.000743865746875484,0.0146374734074307
"1440583_at",-1.13166511244742,3.14900466985031,-3.7153035038425,0.000748913281899711,0.0146919260230356
"1447527_at",-1.2717899596536,4.39488730999522,-3.71436363067857,0.00075087322968359,0.0147102296973718
"1450064_at",-1.20176616069515,5.81369205565812,-3.7111593456056,0.000757592715092075,0.0147914238282977
"1459690_at",-1.40113529651011,3.41576025382173,-3.70202989736142,0.000777058985463079,0.0150521405942217
"1447284_at",1.10722909497191,4.91745926607042,3.70016869059755,0.00078108667566599,0.0150675951225556
"1449840_at",1.15685963490908,4.76914052222477,3.69729555864167,0.000787343984698456,0.0151687317615912
"1418776_at",-1.01758228138828,4.53035968778647,-3.68268853754576,0.000819915687440622,0.0156072399337079
"1449366_at",1.29212813345273,4.97302004241538,3.67276969908849,0.000842774252079103,0.0159037495995898
"1459253_at",-1.3964339420509,4.91277348595825,-3.67261366190281,0.000843138739189854,0.0159039733484741
"1438537_at",-1.08963311468334,5.52135341158622,-3.66870661393879,0.000852315182488331,0.0160101070576452
"1450219_at",-1.12618156668711,3.44138536738012,-3.66586719903679,0.000859044748427857,0.0161096786689583
