"probe","logFC","AveExpr","t","P.Value","adj.P.Val"
"1451737_at",0.87015779730973,6.99284245155226,5.83997973837213,1.10245772059639e-06,0.000226008843893718
"1458295_at",-0.755014073237294,6.37330673122125,-5.83798519065323,1.10927721988311e-06,0.000226377881873068
"1435445_at",-0.726478810431028,6.08053862984031,-5.82639663103795,1.14974302031922e-06,0.000233579098916294
"1436918_at",-0.567589474224357,8.95650446351202,-5.8242280028574,1.15747812260128e-06,0.000234096057432468
"1434606_at",-0.952572885253607,9.98335667973156,-5.81482292681891,1.19163159746167e-06,0.000239927574451422
"1442018_at",1.88569789483708,6.03802058850238,5.79924928873823,1.25041750348031e-06,0.000250644799219847
"1456013_x_at",0.572446796075296,7.13851508817769,5.79291969689875,1.27513133875779e-06,0.000254467692519093
"1428637_at",-0.596902854724645,8.87707453427382,-5.78023318648032,1.3261469559097e-06,0.000263482616116667
"1435207_at",-1.28824236592672,6.69037291112296,-5.76719825950305,1.38069136456374e-06,0.000273116496636794
"1417205_at",1.02990825965567,9.64430119834531,5.74410587213412,1.4828887939432e-06,0.000292051386443809
"1422848_a_at",-0.513868823192881,9.56805729419742,-5.73517321178561,1.52442071420032e-06,0.000298925646222385
"1418901_at",0.73966994293839,12.1305559351797,5.73337201327236,1.53293518938033e-06,0.000299293982581135
"1424790_at",-0.857138208871127,9.64945529348619,-5.7296803538695,1.55053501328191e-06,0.000301425343250117
"1416255_at",1.06055584235808,7.77113249429987,5.70688889102705,1.66375654087542e-06,0.000322047569742585
"1435059_at",-0.756734826939272,5.16126245337013,-5.70184805342957,1.68989384389346e-06,0.000324371209767138
"1418350_at",2.01949554082131,5.9033136184164,5.70179997481942,1.69014510310808e-06,0.000324371209767138
"1438133_a_at",2.43745306610622,7.32650863034423,5.6868130969308,1.77031532615908e-06,0.00033831776069958
"1433374_at",-1.45996128984684,2.07405310735784,-5.68293884193957,1.7916514040681e-06,0.000340950506223102
"1460356_at",0.701474239496332,8.01086811731505,5.67754305415773,1.82179574379054e-06,0.000345230293448307
"1452155_a_at",-0.715309081311423,9.8759912820263,-5.67431389235486,1.84007785475223e-06,0.000347235779611633
"1459879_at",-0.892574514769657,6.02310492553358,-5.65628361027739,1.94557990256662e-06,0.000365614996606904
"1434618_at",-0.643305044112384,7.07254999842732,-5.64481641365465,2.0158023376262e-06,0.000377239424187881
"1441033_at",-1.02677999146143,5.62067215847516,-5.64188152813603,2.03417836490677e-06,0.000379105282791984
"1439293_at",-1.65281293906875,6.64395190638126,-5.63767761048505,2.06079208944422e-06,0.000382484707926025
"1434972_x_at",-0.535853582168695,9.59258775881296,-5.6354756306375,2.07487071144583e-06,0.000383519442446386
"1422857_at",-0.509553429816703,7.3582428103648,-5.63063040517789,2.10618853772896e-06,0.000387719221388219
"1426858_at",1.51155039797495,8.09642376291581,5.62670765551709,2.13188944922863e-06,0.000390150074488915
"1424457_at",1.07936634262481,8.10162719370381,5.62597946947126,2.13669471627596e-06,0.000390150074488915
"AFFX-b-ActinMur/M12481_M_at",0.758424962113844,12.7595573228392,5.62238115737249,2.16059913735742e-06,0.000392924119733698
"1430319_at",-1.16329450237567,6.96180172548362,-5.62093645417788,2.17027163824704e-06,0.000393098076934056
"1442732_at",-1.30084961923283,6.0434166970266,-5.61211558305679,2.23027422407614e-06,0.000401187105038099
"1438244_at",-1.01626309786032,6.24913502452702,-5.61176089341606,2.23272130029407e-06,0.000401187105038099
"1449510_at",-0.95866953820917,6.03847725912694,-5.60606050067755,2.27241943998448e-06,0.000406699956994999
"1417001_a_at",-0.931997187747273,8.99725529140588,-5.60183478039747,2.30230216388683e-06,0.0004104194857449
"1421031_a_at",2.50649378977298,8.35102558163097,5.59970616527986,2.31750327596433e-06,0.000411502815941996
"1424402_at",-1.03929817725978,4.80846838812471,-5.59773532273335,2.33166704857918e-06,0.000412394178658705
"1416158_at",-0.678253101598521,6.46009945385745,-5.59618019881408,2.34290419549751e-06,0.000412762977035676
"AFFX-b-ActinMur/M12481_5_at",0.843177684899519,12.4579222605151,5.59018527708748,2.38673129569823e-06,0.000418848125164536
"1455538_at",-0.80713118538913,7.18874849305761,-5.58575100191416,2.41967493361361e-06,0.000422367453121654
